Timestamp,Infr,Flows,Nodes,Edges,Time,Inferences,Output,Allocation
20240220-005108,infrPdh,20,11,68,0.01339742,68730,"{'f19': {'path': ['n2', 'n4'], 'budgets': (34.99998222222222, 58.99980444444444), 'delay': 34.99998222222222}, 'f18': {'path': ['n9', 'n7'], 'budgets': (122.99994244604316, 144.99959712230216), 'delay': 122.99994244604316}, 'f17': {'path': ['n6', 'n5'], 'budgets': (127.99995744680851, 149.99927659574467), 'delay': 127.99995744680851}, 'f16': {'path': ['n3', 'n6', 'n2', 'n8', 'n7'], 'budgets': (117.99990763536196, 139.99852483264172), 'delay': 29.49997690884049}, 'f15': {'path': ['n11', 'n8', 'n5'], 'budgets': (122.9999394197842, 154.99909832654907), 'delay': 61.4999697098921}, 'f14': {'path': ['n2', 'n8', 'n7'], 'budgets': (67.99995641746855, 91.99933773501111), 'delay': 33.99997820873428}, 'f13': {'path': ['n4', 'n5', 'n2', 'n8', 'n1'], 'budgets': (41.99991508551076, 73.9987385630779), 'delay': 10.49997877137769}, 'f12': {'path': ['n10', 'n8'], 'budgets': (41.99996380090498, 65.99945701357466), 'delay': 41.99996380090498}, 'f11': {'path': ['n9', 'n10', 'n2', 'n4'], 'budgets': (78.99992135579024, 102.99908480143883), 'delay': 26.333307118596746}, 'f10': {'path': ['n3', 'n6', 'n8'], 'budgets': (91.99995430252808, 121.99923953641988), 'delay': 45.99997715126404}, 'f9': {'path': ['n6', 'n5'], 'budgets': (49.99995744680851, 87.99927659574467), 'delay': 49.99995744680851}, 'f8': {'path': ['n1', 'n7'], 'budgets': (63.99995979899497, 87.99975879396986), 'delay': 63.99995979899497}, 'f7': {'path': ['n4', 'n3'], 'budgets': (108.9999762611276, 144.99964391691393), 'delay': 108.9999762611276}, 'f6': {'path': ['n11', 'n8', 'n6'], 'budgets': (82.99994991674993, 120.99929776889778), 'delay': 41.49997495837496}, 'f5': {'path': ['n10', 'n11'], 'budgets': (61.999983050847455, 87.99974576271185), 'delay': 61.999983050847455}, 'f4': {'path': ['n6', 'n4'], 'budgets': (87.99991666666666, 107.99858333333333), 'delay': 87.99991666666666}, 'f3': {'path': ['n4', 'n5', 'n8'], 'budgets': (87.9999415074162, 113.9992022132329), 'delay': 43.9999707537081}, 'f2': {'path': ['n6', 'n3', 'n10'], 'budgets': (64.99994082580872, 98.99903681949681), 'delay': 32.49997041290436}, 'f1': {'path': ['n3', 'n10'], 'budgets': (60.999957219251336, 82.9993155080214), 'delay': 60.999957219251336}, 'f0': {'path': ['n9', 'n10', 'n3'], 'budgets': (97.99993305006706, 131.99918910448002), 'delay': 48.99996652503353}}","{('n2', 'n4'): 29, ('n9', 'n7'): 4, ('n6', 'n5'): 32, ('n8', 'n7'): 33, ('n2', 'n8'): 52, ('n6', 'n2'): 19, ('n3', 'n6'): 22, ('n8', 'n5'): 5, ('n11', 'n8'): 21, ('n8', 'n1'): 19, ('n5', 'n2'): 19, ('n4', 'n5'): 37, ('n10', 'n8'): 19, ('n10', 'n2'): 12, ('n9', 'n10'): 24, ('n6', 'n8'): 3, ('n1', 'n7'): 17, ('n4', 'n3'): 2, ('n8', 'n6'): 16, ('n10', 'n11'): 3, ('n6', 'n4'): 10, ('n5', 'n8'): 18, ('n3', 'n10'): 38, ('n6', 'n3'): 19, ('n10', 'n3'): 12}"
20240220-005108,infrPdh,25,11,68,0.014345710000000001,78211,"{'f24': {'path': ['n7', 'n8', 'n9', 'n11', 'n2', 'n4'], 'budgets': (67.99987934136443, 105.99817218563336), 'delay': 13.599975868272887}, 'f23': {'path': ['n6', 'n2', 'n9', 'n1'], 'budgets': (85.99989061631294, 113.99815815927772), 'delay': 28.666630205437645}, 'f22': {'path': ['n5', 'n3', 'n11'], 'budgets': (97.99994675886603, 133.9994509607986), 'delay': 48.999973379433015}, 'f21': {'path': ['n1', 'n10'], 'budgets': (41.99988059701492, 71.99844776119403), 'delay': 41.99988059701492}, 'f20': {'path': ['n1', 'n8', 'n2'], 'budgets': (60.999936197613614, 82.99898623717978), 'delay': 30.499968098806807}, 'f19': {'path': ['n3', 'n6'], 'budgets': (46.999968992248064, 66.99965891472868), 'delay': 46.999968992248064}, 'f18': {'path': ['n2', 'n6'], 'budgets': (31.999981566820278, 61.999576036866365), 'delay': 31.999981566820278}, 'f17': {'path': ['n8', 'n1'], 'budgets': (70.99997306397306, 90.99951515151514), 'delay': 70.99997306397306}, 'f16': {'path': ['n8', 'n6'], 'budgets': (42.99994630872483, 76.99903355704697), 'delay': 42.99994630872483}, 'f15': {'path': ['n9', 'n10'], 'budgets': (63.999931034482756, 95.99896551724137), 'delay': 63.999931034482756}, 'f14': {'path': ['n6', 'n5'], 'budgets': (56.999878787878785, 94.99781818181818), 'delay': 56.999878787878785}, 'f13': {'path': ['n1', 'n10'], 'budgets': (42.99988059701492, 78.99844776119403), 'delay': 42.99988059701492}, 'f12': {'path': ['n3', 'n4'], 'budgets': (127.99996992481204, 147.99966917293233), 'delay': 127.99996992481204}, 'f11': {'path': ['n3', 'n5', 'n7'], 'budgets': (109.99992108730325, 147.99925317245683), 'delay': 54.999960543651625}, 'f10': {'path': ['n4', 'n6', 'n2', 'n10'], 'budgets': (38.99987819559711, 74.99760116691537), 'delay': 12.99995939853237}, 'f9': {'path': ['n9', 'n2'], 'budgets': (97.99998177676538, 133.99972665148064), 'delay': 97.99998177676538}, 'f8': {'path': ['n9', 'n2'], 'budgets': (105.99998177676538, 141.99972665148064), 'delay': 105.99998177676538}, 'f7': {'path': ['n2', 'n11'], 'budgets': (32.9999756097561, 56.99943902439025), 'delay': 32.9999756097561}, 'f6': {'path': ['n6', 'n8'], 'budgets': (114.99994630872483, 152.99903355704697), 'delay': 114.99994630872483}, 'f5': {'path': ['n8', 'n7'], 'budgets': (102.99997759103641, 122.99959663865546), 'delay': 102.99997759103641}, 'f4': {'path': ['n2', 'n6'], 'budgets': (71.99998156682028, 97.99957603686636), 'delay': 71.99998156682028}, 'f3': {'path': ['n5', 'n3', 'n10', 'n9'], 'budgets': (70.9998903814779, 96.99848598194288), 'delay': 23.666630127159298}, 'f2': {'path': ['n10', 'n7'], 'budgets': (115.99985714285714, 143.9977142857143), 'delay': 115.99985714285714}, 'f1': {'path': ['n8', 'n2'], 'budgets': (48.999963133640556, 70.99933640552996), 'delay': 48.999963133640556}, 'f0': {'path': ['n8', 'n10'], 'budgets': (114.99997740112994, 150.99959322033897), 'delay': 114.99997740112994}}","{('n2', 'n4'): 3, ('n11', 'n2'): 3, ('n9', 'n11'): 3, ('n8', 'n9'): 3, ('n7', 'n8'): 3, ('n9', 'n1'): 2, ('n2', 'n9'): 2, ('n6', 'n2'): 19, ('n3', 'n11'): 6, ('n5', 'n3'): 18, ('n1', 'n10'): 13, ('n8', 'n2'): 34, ('n1', 'n8'): 18, ('n3', 'n6'): 17, ('n2', 'n6'): 11, ('n8', 'n1'): 14, ('n8', 'n6'): 8, ('n9', 'n10'): 7, ('n6', 'n5'): 1, ('n3', 'n4'): 15, ('n5', 'n7'): 17, ('n3', 'n5'): 17, ('n2', 'n10'): 17, ('n4', 'n6'): 17, ('n9', 'n2'): 18, ('n2', 'n11'): 19, ('n6', 'n8'): 15, ('n8', 'n7'): 9, ('n10', 'n9'): 12, ('n3', 'n10'): 12, ('n10', 'n7'): 15, ('n8', 'n10'): 19}"
20240220-005108,infrPioro40,1,40,178,0.01172062,44235,"{'f0': {'path': ['n33', 'n31', 'n1', 'n39', 'n26', 'n18', 'n8', 'n15', 'n27', 'n38', 'n29', 'n9', 'n35', 'n24', 'n36', 'n13'], 'budgets': (-16.000440748641513, 5.998677754075474), 'delay': 0}}","{('n36', 'n13'): 15, ('n24', 'n36'): 15, ('n35', 'n24'): 15, ('n9', 'n35'): 15, ('n29', 'n9'): 15, ('n38', 'n29'): 15, ('n27', 'n38'): 15, ('n15', 'n27'): 15, ('n8', 'n15'): 15, ('n18', 'n8'): 15, ('n26', 'n18'): 15, ('n39', 'n26'): 15, ('n1', 'n39'): 15, ('n31', 'n1'): 15, ('n33', 'n31'): 15}"
20240220-005109,infrPioro40,2,40,178,0.012406037,46841,"{'f1': {'path': ['n14', 'n15', 'n8', 'n18', 'n30', 'n35', 'n29', 'n5', 'n3', 'n13', 'n28', 'n0', 'n16', 'n36', 'n24', 'n31', 'n33'], 'budgets': (-26.000425465938825, 1.9988294839553213), 'delay': 0}, 'f0': {'path': ['n22', 'n9', 'n35', 'n29', 'n5', 'n13'], 'budgets': (107.99982007082531, 131.99936072644593), 'delay': 21.59996401416506}}","{('n31', 'n33'): 5, ('n24', 'n31'): 5, ('n36', 'n24'): 5, ('n16', 'n36'): 5, ('n0', 'n16'): 5, ('n28', 'n0'): 5, ('n13', 'n28'): 5, ('n3', 'n13'): 5, ('n5', 'n3'): 5, ('n29', 'n5'): 8, ('n35', 'n29'): 8, ('n30', 'n35'): 5, ('n18', 'n30'): 5, ('n8', 'n18'): 5, ('n15', 'n8'): 5, ('n14', 'n15'): 5, ('n5', 'n13'): 3, ('n9', 'n35'): 3, ('n22', 'n9'): 3}"
20240220-005109,infrPioro40,5,40,178,0.013943053,61752,"{'f4': {'path': ['n31', 'n24', 'n35', 'n9', 'n29', 'n5', 'n36', 'n3', 'n1', 'n39', 'n26', 'n25', 'n23'], 'budgets': (33.99963804064351, 61.99662704046152), 'delay': 2.8333031700536258}, 'f3': {'path': ['n31', 'n24', 'n35', 'n9', 'n29', 'n5'], 'budgets': (21.999845443812934, 51.998454438129365), 'delay': 4.399969088762587}, 'f2': {'path': ['n35', 'n9', 'n29', 'n5', 'n36', 'n3', 'n1', 'n31', 'n24', 'n37', 'n33', 'n38', 'n11', 'n15', 'n8', 'n18', 'n25'], 'budgets': (-17.000515256766658, 6.996352958534838), 'delay': 0}, 'f1': {'path': ['n18', 'n25', 'n26', 'n39', 'n1'], 'budgets': (74.99987287451624, 100.99910542213286), 'delay': 18.74996821862906}, 'f0': {'path': ['n28', 'n0', 'n13', 'n5', 'n36', 'n3', 'n1', 'n31', 'n24', 'n35', 'n9', 'n29', 'n38', 'n11', 'n15', 'n8', 'n18', 'n25', 'n23'], 'budgets': (20.9994122310871, 46.99617910104347), 'delay': 1.1666340128381723}}","{('n25', 'n23'): 17, ('n26', 'n25'): 4, ('n39', 'n26'): 4, ('n1', 'n39'): 4, ('n3', 'n1'): 23, ('n36', 'n3'): 23, ('n5', 'n36'): 23, ('n29', 'n5'): 13, ('n9', 'n29'): 26, ('n35', 'n9'): 26, ('n24', 'n35'): 20, ('n31', 'n24'): 26, ('n18', 'n25'): 36, ('n8', 'n18'): 19, ('n15', 'n8'): 19, ('n11', 'n15'): 19, ('n38', 'n11'): 19, ('n33', 'n38'): 6, ('n37', 'n33'): 6, ('n24', 'n37'): 6, ('n1', 'n31'): 19, ('n39', 'n1'): 17, ('n26', 'n39'): 17, ('n25', 'n26'): 17, ('n29', 'n38'): 13, ('n13', 'n5'): 13, ('n0', 'n13'): 13, ('n28', 'n0'): 13}"
20240220-012109,infrPioro40,10,40,178,,,,
20240220-015109,infrPioro40,15,40,178,,,,
20240220-022110,infrPioro40,20,40,178,,,,
20240220-022110,infrPioro40,25,40,178,0.038102783,345553,"{'f24': {'path': ['n21', 'n23', 'n25', 'n26', 'n18', 'n8', 'n15', 'n27', 'n38', 'n29', 'n5'], 'budgets': (76.99972248008415, 102.99293974686343), 'delay': 7.6999722480084145}, 'f23': {'path': ['n17', 'n23', 'n25', 'n26', 'n18', 'n8', 'n15', 'n27', 'n38', 'n29', 'n35', 'n24', 'n36', 'n3'], 'budgets': (14.999621354349399, 46.98848191098011), 'delay': 1.153817027257646}, 'f22': {'path': ['n37', 'n24', 'n36', 'n5', 'n13', 'n28', 'n0', 'n16', 'n19', 'n10', 'n3', 'n1', 'n4', 'n33', 'n38', 'n11'], 'budgets': (54.99952020894944, 92.9893284768759), 'delay': 3.6666346805966294}, 'f21': {'path': ['n19', 'n16'], 'budgets': (52.99997855227882, 78.99961394101877), 'delay': 52.99997855227882}, 'f20': {'path': ['n34', 'n26', 'n25', 'n18', 'n8', 'n7'], 'budgets': (88.99985718630903, 116.99595770444843), 'delay': 17.799971437261807}, 'f19': {'path': ['n30', 'n18', 'n25', 'n26', 'n34', 'n32', 'n8', 'n15', 'n27', 'n38'], 'budgets': (30.999743811925164, 56.99444005207183), 'delay': 3.444415979102796}, 'f18': {'path': ['n19', 'n0', 'n28', 'n13', 'n5'], 'budgets': (22.999854961836668, 50.997118389616176), 'delay': 5.749963740459167}, 'f17': {'path': ['n1', 'n4'], 'budgets': (67.99997394136808, 101.99958306188925), 'delay': 67.99997394136808}, 'f16': {'path': ['n30', 'n18', 'n25', 'n26', 'n34', 'n32', 'n8', 'n15', 'n27', 'n38', 'n29', 'n35', 'n24', 'n36'], 'budgets': (65.99962854163776, 87.98984655160609), 'delay': 5.0768945032029045}, 'f15': {'path': ['n11', 'n38', 'n29', 'n35', 'n24', 'n36', 'n5', 'n13', 'n28', 'n0', 'n16', 'n19', 'n10', 'n3', 'n1', 'n4', 'n33', 'n20', 'n34', 'n26', 'n25', 'n18', 'n8', 'n7'], 'budgets': (-20.00072461099795, 9.98225325809598), 'delay': 0}, 'f14': {'path': ['n36', 'n24', 'n35', 'n29', 'n38', 'n11'], 'budgets': (79.99986813220225, 109.99484677532995), 'delay': 15.99997362644045}, 'f13': {'path': ['n35', 'n24', 'n36', 'n5'], 'budgets': (34.99990248407915, 56.99614342014717), 'delay': 11.666634161359717}, 'f12': {'path': ['n5', 'n36', 'n24', 'n31'], 'budgets': (55.999806508551, 91.99230052359127), 'delay': 18.666602169517002}, 'f11': {'path': ['n37', 'n24', 'n36', 'n5', 'n13', 'n28', 'n0', 'n16', 'n19', 'n10', 'n3', 'n1', 'n4', 'n33', 'n38', 'n11'], 'budgets': (-16.000479791050566, 9.989328476875896), 'delay': 0}, 'f10': {'path': ['n32', 'n8', 'n15', 'n27', 'n38', 'n29', 'n35', 'n24', 'n36', 'n5', 'n13', 'n28', 'n12'], 'budgets': (55.99961261503921, 81.98881376149521), 'delay': 4.666634384586601}, 'f9': {'path': ['n38', 'n29', 'n35', 'n24', 'n36', 'n5', 'n13', 'n28', 'n0', 'n16', 'n19', 'n10', 'n3', 'n1', 'n4', 'n33', 'n20', 'n34', 'n26', 'n18'], 'budgets': (-6.000614643927012, 31.985538677776237), 'delay': 0}, 'f8': {'path': ['n39', 'n9', 'n35', 'n24', 'n36', 'n5', 'n13', 'n28', 'n0', 'n16', 'n19', 'n10', 'n3', 'n1', 'n4', 'n33', 'n38', 'n11', 'n15', 'n8', 'n18', 'n25', 'n2'], 'budgets': (-11.000767583975378, 12.98229693387848), 'delay': 0}, 'f7': {'path': ['n26', 'n25', 'n18', 'n8', 'n15', 'n27', 'n38', 'n29', 'n35', 'n24', 'n36'], 'budgets': (23.999720023709273, 51.99065631493677), 'delay': 2.3999720023709274}, 'f6': {'path': ['n14', 'n8', 'n15', 'n27', 'n38', 'n29', 'n35', 'n24', 'n37'], 'budgets': (61.99976314766615, 99.9937043090764), 'delay': 7.749970393458269}, 'f5': {'path': ['n15', 'n8', 'n18', 'n25', 'n26', 'n34', 'n32', 'n11', 'n38', 'n29', 'n35', 'n24', 'n36', 'n5', 'n13', 'n28', 'n0', 'n16', 'n19', 'n10', 'n3', 'n1', 'n39', 'n22'], 'budgets': (9.99934271643819, 45.98335836316188), 'delay': 0.43475403114948646}, 'f4': {'path': ['n12', 'n10'], 'budgets': (99.99992792792793, 121.99963963963964), 'delay': 99.99992792792793}, 'f3': {'path': ['n3', 'n5', 'n36', 'n24', 'n35', 'n29', 'n38', 'n11', 'n15', 'n8', 'n18', 'n25', 'n2'], 'budgets': (63.9995702323062, 83.98672867303846), 'delay': 5.33329751935885}, 'f2': {'path': ['n4', 'n33', 'n38', 'n29', 'n35', 'n24'], 'budgets': (46.999793873812145, 72.99485266739048), 'delay': 9.399958774762428}, 'f1': {'path': ['n0', 'n28', 'n13', 'n3'], 'budgets': (81.99986659541197, 113.99727280705716), 'delay': 27.333288865137323}, 'f0': {'path': ['n27', 'n15', 'n8', 'n18', 'n25', 'n26', 'n34', 'n32', 'n11', 'n38', 'n29', 'n35'], 'budgets': (-0.000314475133781929, 31.991589817396743), 'delay': 0}}","{('n29', 'n5'): 12, ('n38', 'n29'): 119, ('n27', 'n38'): 75, ('n15', 'n27'): 75, ('n8', 'n15'): 75, ('n18', 'n8'): 56, ('n26', 'n18'): 46, ('n25', 'n26'): 71, ('n23', 'n25'): 28, ('n21', 'n23'): 12, ('n36', 'n3'): 16, ('n24', 'n36'): 153, ('n35', 'n24'): 135, ('n29', 'n35'): 107, ('n17', 'n23'): 16, ('n38', 'n11'): 67, ('n33', 'n38'): 44, ('n4', 'n33'): 79, ('n1', 'n4'): 80, ('n3', 'n1'): 90, ('n10', 'n3'): 90, ('n19', 'n10'): 90, ('n16', 'n19'): 90, ('n0', 'n16'): 90, ('n28', 'n0'): 90, ('n13', 'n28'): 97, ('n5', 'n13'): 97, ('n36', 'n5'): 112, ('n37', 'n24'): 25, ('n19', 'n16'): 12, ('n8', 'n7'): 19, ('n25', 'n18'): 28, ('n26', 'n25'): 28, ('n34', 'n26'): 37, ('n32', 'n8'): 33, ('n34', 'n32'): 43, ('n26', 'n34'): 43, ('n18', 'n25'): 78, ('n30', 'n18'): 26, ('n13', 'n5'): 6, ('n28', 'n13'): 15, ('n0', 'n28'): 15, ('n19', 'n0'): 6, ('n20', 'n34'): 35, ('n33', 'n20'): 35, ('n11', 'n38'): 34, ('n29', 'n38'): 25, ('n35', 'n29'): 25, ('n24', 'n35'): 25, ('n36', 'n24'): 40, ('n24', 'n31'): 15, ('n5', 'n36'): 33, ('n28', 'n12'): 7, ('n25', 'n2'): 35, ('n8', 'n18'): 52, ('n15', 'n8'): 52, ('n11', 'n15'): 35, ('n9', 'n35'): 17, ('n39', 'n9'): 17, ('n24', 'n37'): 5, ('n14', 'n8'): 5, ('n39', 'n22'): 13, ('n1', 'n39'): 13, ('n32', 'n11'): 17, ('n12', 'n10'): 16, ('n3', 'n5'): 18, ('n13', 'n3'): 9, ('n27', 'n15'): 4}"
20240220-022110,infrPolska,1,12,36,0.010272925,38512,"{'f0': {'path': ['gdansk', 'kolobrzeg', 'szczecin'], 'budgets': (105.99996451211535, 139.99989353634606), 'delay': 52.99998225605768}}","{('kolobrzeg', 'szczecin'): 4, ('gdansk', 'kolobrzeg'): 4}"
20240220-022110,infrPolska,2,12,36,0.010875639,40654,"{'f1': {'path': ['gdansk', 'bialystok', 'warsaw', 'krakow', 'katowice', 'wroclaw', 'poznan', 'szczecin'], 'budgets': (5.9997284544471805, 43.999107693438624), 'delay': 0.8571040649210258}, 'f0': {'path': ['wroclaw', 'lodz'], 'budgets': (68.99997647058824, 100.99985882352941), 'delay': 68.99997647058824}}","{('poznan', 'szczecin'): 16, ('wroclaw', 'poznan'): 16, ('katowice', 'wroclaw'): 16, ('krakow', 'katowice'): 16, ('warsaw', 'krakow'): 16, ('bialystok', 'warsaw'): 16, ('gdansk', 'bialystok'): 16, ('wroclaw', 'lodz'): 15}"
20240220-022111,infrPolska,5,12,36,0.010218591999999999,44796,"{'f4': {'path': ['katowice', 'lodz', 'warsaw', 'bialystok'], 'budgets': (95.99989129187732, 123.99906301676366), 'delay': 31.999963763959105}, 'f3': {'path': ['katowice', 'lodz', 'warsaw', 'bialystok'], 'budgets': (90.99989129187732, 128.99906301676364), 'delay': 30.33329709729244}, 'f2': {'path': ['rzeszow', 'krakow', 'warsaw', 'gdansk', 'kolobrzeg', 'bydgoszcz', 'poznan', 'wroclaw'], 'budgets': (-3.0003598957737636, 30.9981673088874), 'delay': 0}, 'f1': {'path': ['poznan', 'bydgoszcz', 'warsaw', 'krakow'], 'budgets': (32.999925120530115, 70.99940146944934), 'delay': 10.999975040176706}, 'f0': {'path': ['krakow', 'rzeszow'], 'budgets': (67.99997860962567, 99.99980748663101), 'delay': 67.99997860962567}}","{('warsaw', 'bialystok'): 25, ('lodz', 'warsaw'): 25, ('katowice', 'lodz'): 25, ('poznan', 'wroclaw'): 1, ('bydgoszcz', 'poznan'): 1, ('kolobrzeg', 'bydgoszcz'): 1, ('gdansk', 'kolobrzeg'): 1, ('warsaw', 'gdansk'): 1, ('krakow', 'warsaw'): 1, ('rzeszow', 'krakow'): 1, ('warsaw', 'krakow'): 12, ('bydgoszcz', 'warsaw'): 12, ('poznan', 'bydgoszcz'): 12, ('krakow', 'rzeszow'): 2}"
20240220-022111,infrPolska,10,12,36,0.012563735999999999,54825,"{'f9': {'path': ['wroclaw', 'lodz'], 'budgets': (101.99997553516819, 121.9995351681957), 'delay': 101.99997553516819}, 'f8': {'path': ['wroclaw', 'poznan', 'bydgoszcz'], 'budgets': (63.99994888204961, 91.99910849316186), 'delay': 31.999974441024804}, 'f7': {'path': ['poznan', 'wroclaw', 'katowice', 'krakow'], 'budgets': (83.99993119481572, 107.99912995749395), 'delay': 27.999977064938573}, 'f6': {'path': ['warsaw', 'gdansk'], 'budgets': (111.99994285714286, 137.99948571428573), 'delay': 111.99994285714286}, 'f5': {'path': ['wroclaw', 'poznan', 'bydgoszcz', 'kolobrzeg', 'gdansk', 'warsaw', 'krakow', 'rzeszow'], 'budgets': (86.99973553701538, 114.99702166652818), 'delay': 12.428533648145054}, 'f4': {'path': ['warsaw', 'krakow', 'rzeszow', 'bialystok', 'gdansk', 'kolobrzeg', 'bydgoszcz', 'poznan', 'wroclaw'], 'budgets': (53.99974853633011, 73.99727877000235), 'delay': 6.749968567041264}, 'f3': {'path': ['katowice', 'wroclaw', 'poznan', 'bydgoszcz', 'kolobrzeg', 'gdansk', 'bialystok'], 'budgets': (94.99979914226697, 122.99784130971183), 'delay': 15.833299857044494}, 'f2': {'path': ['krakow', 'warsaw', 'gdansk'], 'budgets': (26.999925726521873, 58.99931440807587), 'delay': 13.499962863260937}, 'f1': {'path': ['wroclaw', 'poznan'], 'budgets': (49.9999754601227, 85.99953374233128), 'delay': 49.9999754601227}, 'f0': {'path': ['bialystok', 'gdansk'], 'budgets': (36.99997674418605, 74.99983720930234), 'delay': 36.99997674418605}}","{('wroclaw', 'lodz'): 1, ('poznan', 'bydgoszcz'): 31, ('wroclaw', 'poznan'): 47, ('katowice', 'krakow'): 6, ('wroclaw', 'katowice'): 6, ('poznan', 'wroclaw'): 9, ('warsaw', 'gdansk'): 24, ('krakow', 'rzeszow'): 19, ('warsaw', 'krakow'): 19, ('gdansk', 'warsaw'): 16, ('kolobrzeg', 'gdansk'): 27, ('bydgoszcz', 'kolobrzeg'): 27, ('bydgoszcz', 'poznan'): 3, ('kolobrzeg', 'bydgoszcz'): 3, ('gdansk', 'kolobrzeg'): 3, ('bialystok', 'gdansk'): 10, ('rzeszow', 'bialystok'): 3, ('gdansk', 'bialystok'): 11, ('katowice', 'wroclaw'): 11, ('krakow', 'warsaw'): 18}"
20240220-022111,infrPolska,15,12,36,0.0130331,64325,"{'f14': {'path': ['kolobrzeg', 'bydgoszcz', 'warsaw', 'lodz'], 'budgets': (33.99990175629349, 69.99837814466554), 'delay': 11.333300585431163}, 'f13': {'path': ['bydgoszcz', 'warsaw'], 'budgets': (88.99996475770925, 114.99936563876652), 'delay': 88.99996475770925}, 'f12': {'path': ['bydgoszcz', 'warsaw', 'krakow', 'katowice'], 'budgets': (46.99992480526002, 72.99865012226469), 'delay': 15.66664160175334}, 'f11': {'path': ['warsaw', 'krakow', 'katowice', 'wroclaw'], 'budgets': (127.99993770118205, 147.99897163433613), 'delay': 42.666645900394016}, 'f10': {'path': ['lodz', 'katowice'], 'budgets': (60.99998058252427, 94.9998640776699), 'delay': 60.99998058252427}, 'f9': {'path': ['poznan', 'wroclaw', 'lodz', 'warsaw'], 'budgets': (73.99994013651728, 111.99942508875483), 'delay': 24.666646712172426}, 'f8': {'path': ['szczecin', 'poznan', 'bydgoszcz'], 'budgets': (42.99988680773514, 70.99856211400223), 'delay': 21.49994340386757}, 'f7': {'path': ['kolobrzeg', 'bydgoszcz', 'warsaw', 'bialystok'], 'budgets': (84.99990407394856, 104.99843145073233), 'delay': 28.33330135798285}, 'f6': {'path': ['szczecin', 'poznan'], 'budgets': (115.99998319327732, 141.99981512605044), 'delay': 115.99998319327732}, 'f5': {'path': ['warsaw', 'krakow', 'rzeszow'], 'budgets': (57.99995234339052, 89.99917662525472), 'delay': 28.99997617169526}, 'f4': {'path': ['kolobrzeg', 'bydgoszcz', 'warsaw', 'krakow', 'rzeszow'], 'budgets': (11.99987863956131, 49.998119187098155), 'delay': 2.9999696598903274}, 'f3': {'path': ['rzeszow', 'bialystok', 'warsaw', 'krakow', 'katowice', 'wroclaw', 'poznan', 'szczecin', 'kolobrzeg'], 'budgets': (45.9998209496037, 79.99768807413732), 'delay': 5.749977618700463}, 'f2': {'path': ['szczecin', 'poznan', 'bydgoszcz'], 'budgets': (98.99988680773515, 130.99856211400223), 'delay': 49.499943403867576}, 'f1': {'path': ['rzeszow', 'bialystok', 'gdansk'], 'budgets': (40.999949220123135, 62.99946271354967), 'delay': 20.499974610061567}, 'f0': {'path': ['katowice', 'wroclaw'], 'budgets': (59.999977653631284, 95.99968715083799), 'delay': 59.999977653631284}}","{('warsaw', 'lodz'): 10, ('bydgoszcz', 'warsaw'): 37, ('kolobrzeg', 'bydgoszcz'): 22, ('krakow', 'katowice'): 33, ('warsaw', 'krakow'): 44, ('katowice', 'wroclaw'): 32, ('lodz', 'katowice'): 4, ('lodz', 'warsaw'): 4, ('wroclaw', 'lodz'): 4, ('poznan', 'wroclaw'): 4, ('poznan', 'bydgoszcz'): 22, ('szczecin', 'poznan'): 41, ('warsaw', 'bialystok'): 4, ('krakow', 'rzeszow'): 11, ('szczecin', 'kolobrzeg'): 12, ('poznan', 'szczecin'): 12, ('wroclaw', 'poznan'): 12, ('bialystok', 'warsaw'): 12, ('rzeszow', 'bialystok'): 29, ('bialystok', 'gdansk'): 17}"
